,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
210,U001,CCCA02,KRAFT  associates,13:55.8,2020,1930662684,18-03-2020,22-04-2020,18-03-2020,NAG2,29972.7,0-15
211,U001,200769623,WAL-MAR in,48:22.1,2020,1930751769,06-04-2020,21-04-2020,06-04-2020,NAH4,56076.31,0-15
212,U001,200980828,BEN E associates,30:50.9,2020,1930838209,29-04-2020,19-05-2020,29-04-2020,NAD1,17770.01,0-15
213,U001,200744019,TARG ,08:43.9,2020,1930751781,06-04-2020,21-04-2020,06-04-2020,NAA8,58607.34,0-15
214,U001,200769623,WAL-MAR corp,29:22.1,2020,1930688185,24-03-2020,08-04-2020,24-03-2020,NAH4,16674.74,16-30
215,U001,200769623,WAL-MAR co,31:46.8,2020,1930843169,01-05-2020,16-05-2020,01-05-2020,NAH4,32553,0-15
216,CA02,140106408,WAL-M us,56:53.7,2020,2960624581,07-04-2020,18-04-2020,08-04-2020,CA10,58841.804,16-30
217,U001,200769623,WAL-MAR corp,43:20.7,2020,1930885491,12-05-2020,27-05-2020,12-05-2020,NAH4,52621.77,0-15
218,U001,200936373,SUPE corporation,12:56.9,2020,1930809945,23-04-2020,08-05-2020,23-04-2020,NAA8,88919.61,0-15
219,CA02,140104285,BUY- corp,17:34.6,2020,2960624684,29-03-2020,17-04-2020,07-04-2020,CA10,72782.85,16-30
220,U001,200152991,JET associates,05:05.8,2020,1930841854,30-04-2020,15-05-2020,30-04-2020,NAA8,1677.91,0-15
221,U001,200769623,WAL-MAR systems,53:48.1,2020,1930819119,23-04-2020,08-05-2020,23-04-2020,NAH4,41628.67,16-30
222,U001,200762301,C&S WH co,44:42.7,2020,1930745999,03-04-2020,18-04-2020,03-04-2020,NAC6,6832.47,0-15
223,U001,200148860,DOLLA llc,21:31.2,2020,1930637644,11-03-2020,26-03-2020,11-03-2020,NAA8,16764.17,0-15
224,U001,CCU013,KRAFT F associates,47:52.5,2020,1930681744,22-03-2020,22-03-2020,22-03-2020,NAX2,15259.08,46-60
225,U001,200752302,KROGER co,47:39.5,2020,1930733766,02-04-2020,17-04-2020,02-04-2020,NAA8,120098.69,0-15
226,U001,200797984,PIGGLY corporation,25:23.8,2020,1930585699,03-03-2020,18-03-2020,03-03-2020,NAA8,89737.26,0-15
227,U001,200744019,TARG co,32:45.6,2020,1930800326,21-04-2020,06-05-2020,21-04-2020,NAA8,16874.59,0-15
228,U001,200726979,BJ'S  co,29:01.1,2020,1930783750,15-04-2020,30-04-2020,15-04-2020,NAA8,86.77,0-15
229,U001,100031704,DELHAIZE corp,01:38.0,2020,1930744311,05-04-2020,20-04-2020,05-04-2020,NAA8,20757.8,0-15
230,U001,200743123,KROGER corp,00:19.1,2020,1930639867,12-03-2020,27-03-2020,12-03-2020,NAA8,145240.7,0-15
231,U001,200729290,KROGER trust,26:21.3,2020,1930763883,04-04-2020,19-04-2020,04-04-2020,NAA8,42613,0-15
232,U001,200762301,C&S WH systems,35:42.2,2020,1930718141,30-03-2020,14-04-2020,30-03-2020,NAC6,9987.73,Less than 0
233,U001,200769623,WAL-MAR llc,29:44.3,2020,1930706309,26-03-2020,10-04-2020,26-03-2020,NAH4,10921.35,0-15
234,U001,200769623,WAL-MAR co,44:12.7,2020,1930883498,10-05-2020,25-05-2020,10-05-2020,NAH4,60886.44,0-15
235,U001,200762301,C&S WH foundation,04:53.8,2020,1930674261,20-03-2020,04-04-2020,20-03-2020,NAC6,546.63,Less than 0
236,U001,200705742,DOT us,46:18.5,2020,1930612079,06-03-2020,07-04-2020,06-03-2020,NA32,37970.55,Less than 0
237,U001,200353024,DECA corporation,44:14.5,2020,1930607001,05-03-2020,24-03-2020,01-03-2020,NAM4,853.29,Less than 0
238,U001,200744019,TARG us,23:37.2,2020,1930843065,30-04-2020,15-05-2020,30-04-2020,NAA8,43184.27,0-15
239,U001,200769623,WAL-MAR associates,54:53.6,2020,1930582850,01-03-2020,16-03-2020,01-03-2020,NAH4,32011.03,0-15
240,U001,200705742,DOT in,09:53.5,2020,1930821659,23-04-2020,08-05-2020,23-04-2020,NAA8,303.62,0-15
241,U001,200466603,SMITH'S corp,06:52.6,2020,1930804830,21-04-2020,06-05-2020,21-04-2020,NAA8,42993.7,0-15
242,U001,200704045,RA corp,21:29.9,2020,1930592854,03-03-2020,18-03-2020,03-03-2020,NAA8,16817.42,0-15
243,U001,200726979,BJ'S  corp,45:14.1,2020,1930659942,17-03-2020,01-04-2020,17-03-2020,NAA8,66.37,Less than 0
244,U001,200769623,WAL-MAR corp,56:20.6,2020,1930853383,03-05-2020,18-05-2020,03-05-2020,NAH4,471.56,0-15
245,CA02,140104409,LOB foundation,31:33.6,2020,2960620205,10-03-2020,27-03-2020,17-03-2020,CA10,3908.079,0-15
246,CA02,140104409,LOB in,15:47.7,2020,2960622232,23-03-2020,02-04-2020,23-03-2020,CA10,107686.299,0-15
247,U001,200541916,VF G corp,17:43.4,2020,1930886411,15-05-2020,30-05-2020,15-05-2020,NAA8,34301.32,0-15
248,U001,200230690,DECA llc,26:29.6,2020,1930585735,02-03-2020,24-03-2020,01-03-2020,NAM4,3018.22,Less than 0
249,U001,200744019,TARG llc,33:35.1,2020,1930739949,04-04-2020,19-04-2020,04-04-2020,NAA8,11082.87,0-15
250,U001,200762301,C&S WH in,10:48.5,2020,1930637501,11-03-2020,26-03-2020,11-03-2020,NAC6,69231.13,0-15
251,U001,200769623,WAL-MAR in,31:41.2,2020,1930752538,06-04-2020,21-04-2020,06-04-2020,NAH4,41038.99,0-15
252,U001,200759878,SA in,48:56.6,2020,1930643630,13-03-2020,17-05-2020,13-03-2020,NAGD,8510.4,0-15
253,U001,200705089,JETR systems,53:55.7,2020,1930655043,17-03-2020,01-04-2020,17-03-2020,NAA8,21345.17,0-15
254,U001,200418007,AM systems,12:57.9,2020,1930854463,04-05-2020,19-05-2020,04-05-2020,NAA8,7137.3,0-15
255,U001,200723794,MID MO trust,46:13.4,2020,1930594645,04-03-2020,19-03-2020,04-03-2020,NAA8,47755.62,0-15
256,U001,200782669,SYGMA us,40:12.8,2020,1930767662,14-04-2020,04-05-2020,14-04-2020,NAD1,11770.15,0-15
257,U001,200772595,SAFEW ,08:42.8,2020,1930733023,02-04-2020,17-04-2020,02-04-2020,NAA8,32390.73,0-15
258,U001,200718130,SYSCO F associates,52:36.1,2020,1930706380,26-03-2020,10-04-2020,26-03-2020,NAA8,8077.18,0-15
259,U001,200794332,COST in,41:53.6,2020,1930800572,20-04-2020,05-05-2020,20-04-2020,NAAX,32391.9,Less than 0
260,CA02,140104440,SO trust,00:41.4,2020,2960631309,26-04-2020,07-05-2020,27-04-2020,CA10,82096.63,16-30
261,U001,200769623,WAL-MAR ,51:59.6,2020,1930798934,19-04-2020,04-05-2020,19-04-2020,NAH4,17881.44,0-15
262,U001,200759878,SA co,16:45.7,2020,1930671419,21-03-2020,05-04-2020,21-03-2020,NAH4,4061.53,0-15
263,U001,200769623,WAL-MAR llc,38:04.6,2020,1930799626,20-04-2020,05-05-2020,20-04-2020,NAH4,25140.36,0-15
264,U001,200779906,BOZZU trust,38:50.6,2020,1930641039,13-03-2020,28-03-2020,13-03-2020,NAA8,21572.65,0-15
265,U001,200769623,WAL-MAR in,42:10.3,2020,1930794281,17-04-2020,02-05-2020,17-04-2020,NAH4,68350.38,0-15
266,CA02,140104440,SO corp,06:57.1,2020,2960629673,21-04-2020,04-05-2020,24-04-2020,CA10,103372.668,16-30
267,U001,200726979,BJ'S  in,30:22.6,2020,1930802645,20-04-2020,05-05-2020,20-04-2020,NAA8,112816.17,0-15
268,U001,200799367,MCL co,33:04.4,2020,1930594895,03-03-2020,18-03-2020,03-03-2020,NAA8,83383.24,0-15
269,U001,200769623,WAL-MAR llc,27:33.2,2020,1930717896,29-03-2020,13-04-2020,29-03-2020,NAH4,28286.29,0-15
270,U001,200936373,SUPE ,50:27.4,2020,1930584451,03-03-2020,18-03-2020,03-03-2020,NAA8,15925,0-15
271,U001,200656729,PERFOR trust,31:41.7,2020,1930610818,06-03-2020,21-03-2020,06-03-2020,NAA8,30601.36,0-15
272,U001,200744019,TARG corp,53:39.3,2020,1930666642,19-03-2020,03-04-2020,19-03-2020,NAA8,2753.74,0-15
273,U001,200744019,TARG corp,38:38.7,2020,1930739330,03-04-2020,18-04-2020,03-04-2020,NAA8,3605.7,0-15
274,U001,200769623,WAL-MAR llc,50:36.7,2020,1930746954,05-04-2020,20-04-2020,05-04-2020,NAH4,6785.94,0-15
275,U001,200769623,WAL-MAR trust,11:33.0,2020,1930793575,16-04-2020,01-05-2020,16-04-2020,NAH4,9777.44,0-15
276,U001,200762301,C&S WH us,59:44.1,2020,1930605664,06-03-2020,21-03-2020,06-03-2020,NAC6,24031.95,Less than 0
277,U001,200148860,DOLLA associates,09:18.4,2020,1930689325,23-03-2020,07-04-2020,23-03-2020,NAA8,32990.46,0-15
278,U001,200803720,DEC foundation,57:07.0,2020,1930612090,06-03-2020,24-03-2020,01-03-2020,NAM4,66.48,Less than 0
279,U001,200416837,DEC ,51:05.6,2020,1930857290,05-05-2020,11-05-2020,01-05-2020,NAM2,5917.77,Less than 0
280,U001,200726979,BJ'S  ,53:55.0,2020,1930822055,24-04-2020,09-05-2020,24-04-2020,NAA8,2396.03,0-15
281,U001,CCU013,KRAFT F trust,15:25.7,2020,1930571605,28-02-2020,28-02-2020,28-02-2020,NAX2,77.07,31-45
282,U001,200915438,GROC in,56:12.6,2020,1930723164,01-04-2020,16-04-2020,01-04-2020,NAA8,6713.52,0-15
283,U001,200418007,AM us,11:56.7,2020,1930667012,19-03-2020,23-05-2020,19-03-2020,NAGD,8294.4,0-15
284,U001,200769623,WAL-MAR systems,14:15.6,2020,1930798110,18-04-2020,03-05-2020,18-04-2020,NAH4,47118.53,0-15
285,U001,200455322,PEA associates,54:48.6,2020,1930605944,10-03-2020,09-04-2020,10-03-2020,NAD5,13326.85,0-15
286,CA02,140106408,WAL-M systems,42:45.1,2020,2960618297,03-03-2020,21-03-2020,11-03-2020,CA10,9394.021,16-30
287,U001,200762301,C&S WH systems,59:54.8,2020,1930701231,26-03-2020,10-04-2020,26-03-2020,NAC6,15724.32,Less than 0
288,U001,200744019,TARG trust,52:16.9,2020,1930738290,02-04-2020,17-04-2020,02-04-2020,NAA8,47540.39,0-15
289,U001,200992695,NUGG foundation,34:46.0,2020,1930820391,23-04-2020,08-05-2020,23-04-2020,NAA8,30065.62,0-15
290,U001,200744019,TARG trust,23:37.2,2020,1930834229,28-04-2020,13-05-2020,28-04-2020,NAA8,39358.28,0-15
291,U001,200592182,DECA ,21:07.4,2020,1930708114,27-03-2020,08-04-2020,16-03-2020,NAM4,513.16,Less than 0
292,CA02,140106408,WAL-M ,33:10.9,2020,2960621281,21-03-2020,31-03-2020,21-03-2020,CA10,9694.384,16-30
293,CA02,140104440,SO associates,08:14.9,2020,2960621461,18-03-2020,30-03-2020,20-03-2020,CA10,164366.223,16-30
294,U001,200519201,KROGE corp,13:12.4,2020,1930828957,28-04-2020,13-05-2020,28-04-2020,NAA8,197963.27,0-15
295,U001,200744019,TARG systems,11:11.3,2020,1930581162,29-02-2020,15-03-2020,29-02-2020,NAA8,17812.07,0-15
296,U001,200148860,DOLLA corporation,14:26.3,2020,1930671635,24-03-2020,08-04-2020,24-03-2020,NAA8,13271.03,0-15
297,U001,200820380,SMITH'S corp,20:06.3,2020,1930580873,01-03-2020,16-03-2020,01-03-2020,NAA8,15481.15,0-15
298,U001,200704858,WAKE us,46:28.4,2020,1930803141,22-04-2020,07-05-2020,22-04-2020,NAA8,100878.92,0-15
299,U001,200769623,WAL-MAR systems,56:11.8,2020,1930664599,19-03-2020,03-04-2020,19-03-2020,NAH4,4529.38,0-15
300,U001,200762301,C&S WH systems,23:03.2,2020,1930685195,23-03-2020,07-04-2020,23-03-2020,NAC6,1180.78,0-15
301,U001,200772595,SAFEW llc,38:13.9,2020,1930727467,03-04-2020,18-04-2020,03-04-2020,NAA8,2456.06,0-15
302,U001,200744019,TARG trust,45:33.3,2020,1930698648,25-03-2020,09-04-2020,25-03-2020,NAA8,33580.87,0-15
303,U001,200705742,DOT in,52:08.0,2020,1930593648,03-03-2020,18-03-2020,03-03-2020,NAA8,10486.86,0-15
304,U001,200769623,WAL-MAR trust,09:00.7,2020,1930623848,10-03-2020,25-03-2020,10-03-2020,NAH4,14696.73,0-15
305,U001,200799342,MITCH associates,23:25.3,2020,1930793138,16-04-2020,01-05-2020,16-04-2020,NAA8,78109.83,0-15
306,U013,140103480,PRIC systems,20:35.8,2020,1991839741,27-02-2020,12-04-2020,27-02-2020,NAVF,21395.58,0-15
307,U001,100006311,QUALITY C us,00:11.7,2020,1930671166,18-03-2020,02-04-2020,18-03-2020,NAA8,20175.8,0-15
308,U001,200803720,DEC ,40:27.4,2020,1930820211,23-04-2020,09-05-2020,16-04-2020,NAM4,1977.62,Less than 0
309,U001,200706844,WINC ,52:25.5,2020,1930669778,21-03-2020,05-04-2020,21-03-2020,NAA8,15331.43,16-30
310,U001,200769623,WAL-MAR systems,33:54.1,2020,1930604650,07-03-2020,22-03-2020,07-03-2020,NAH4,15893.81,0-15
311,U001,200071186,FATH foundation,39:27.2,2020,1930789924,16-04-2020,01-05-2020,16-04-2020,NAA8,46945.8,0-15
312,U001,200769623,WAL-MAR associates,57:45.0,2020,1930879136,09-05-2020,24-05-2020,09-05-2020,NAH4,59462.27,0-15
313,U001,200778870,C in,01:33.3,2020,1930647008,13-03-2020,28-03-2020,13-03-2020,NAA8,9117.16,0-15
314,U001,200769623,WAL-MAR associates,57:45.0,2020,1930622144,10-03-2020,25-03-2020,10-03-2020,NAH4,64440.87,0-15
315,U001,200148860,DOLLA foundation,12:22.0,2020,1930710073,27-03-2020,11-04-2020,27-03-2020,NAA8,66356.43,Less than 0
316,U001,200782001,GORDO systems,18:49.5,2020,1930610058,06-03-2020,21-03-2020,06-03-2020,NAA8,45773.88,0-15
317,U001,100026809,PRES us,37:32.6,2020,1930731327,01-04-2020,11-04-2020,01-04-2020,NA10,28778.75,0-15
318,U001,200769623,WAL-MAR ,12:13.4,2020,1930655609,16-03-2020,31-03-2020,16-03-2020,NAH4,13347.31,0-15
319,U001,200769623,WAL-MAR co,17:20.3,2020,1930772169,11-04-2020,15-06-2020,11-04-2020,NAGD,131.58,0-15
320,U001,200752302,KROGER associates,57:56.2,2020,1930776636,12-04-2020,27-04-2020,12-04-2020,NAA8,75004.47,0-15
321,U001,200769623,WAL-MAR foundation,54:27.1,2020,1930710731,27-03-2020,11-04-2020,27-03-2020,NAH4,28295.59,0-15
322,U001,200769623,WAL-MAR co,12:46.7,2020,1930826845,26-04-2020,11-05-2020,26-04-2020,NAH4,2352.97,0-15
323,U001,200711029,WEGMAN ,51:42.0,2020,1930599202,04-03-2020,19-03-2020,04-03-2020,NAA8,66442.88,16-30
324,U001,200707822,PUBLI foundation,21:20.4,2020,1930776550,13-04-2020,28-04-2020,13-04-2020,NAA8,160558.42,0-15
325,U001,200592182,DECA corporation,06:12.1,2020,1930691960,24-03-2020,23-03-2020,16-03-2020,NAM1,36102.76,Less than 0
326,U001,200455322,PEA in,30:09.5,2020,1930787156,14-04-2020,14-05-2020,14-04-2020,NAD5,49124.1,0-15
327,U001,200769623,WAL-MAR llc,10:39.9,2020,1930798325,18-04-2020,03-05-2020,18-04-2020,NAH4,55399.42,0-15
328,U001,200759878,SA ,51:27.9,2020,1930603081,04-03-2020,19-03-2020,04-03-2020,NAH4,14022.8,0-15
329,U001,200739534,OK ,50:00.5,2020,1930842944,30-04-2020,15-05-2020,30-04-2020,NAA8,27131.85,0-15
330,U001,200424504,M  corp,20:40.7,2020,1930594041,04-03-2020,15-03-2020,15-03-2020,NACE,7405.23,0-15
331,U001,200769623,WAL-MAR us,29:34.7,2020,1930729868,01-04-2020,16-04-2020,01-04-2020,NAH4,5310.44,0-15
332,U001,100058003,ING co,46:01.1,2020,1930599489,04-03-2020,05-04-2020,04-03-2020,NA32,2374.48,0-15
333,U001,200769623,WAL-MAR corporation,04:48.0,2020,1930609796,08-03-2020,23-03-2020,08-03-2020,NAH4,79262.64,0-15
334,U001,200732755,KROGER llc,28:42.5,2020,1930760367,08-04-2020,23-04-2020,08-04-2020,NAA8,79604.8,0-15
335,U001,200418007,AM ,07:35.6,2020,1930773639,10-04-2020,25-04-2020,10-04-2020,NAA8,52193.28,0-15
336,U001,200769623,WAL-MAR ,08:10.9,2020,1930584953,01-03-2020,16-03-2020,01-03-2020,NAH4,661.11,0-15
337,U001,200781484,MAPLE trust,01:53.1,2020,1930860068,05-05-2020,20-05-2020,05-05-2020,NAA8,35464.06,0-15
338,U001,200775094,SAVE M trust,43:49.5,2020,1930772956,10-04-2020,25-04-2020,10-04-2020,NAA8,96825.11,0-15
339,U001,200152991,JET systems,12:15.1,2020,1930668256,18-03-2020,02-04-2020,18-03-2020,NAA8,1812.31,0-15
340,U001,200769623,WAL-MAR systems,44:16.4,2020,1930594653,04-03-2020,19-03-2020,04-03-2020,NAH4,7230.78,0-15
341,CA02,140104429,COSTCO systems,13:46.6,2020,2960616774,03-03-2020,15-03-2020,05-03-2020,CA10,25041.59,0-15
342,U001,100031704,DELHAIZE us,06:59.2,2020,1930747630,05-04-2020,09-06-2020,05-04-2020,NAGD,728.78,Less than 0
343,U001,200769623,WAL-MAR foundation,47:11.8,2020,1930854376,03-05-2020,18-05-2020,03-05-2020,NAH4,53201.11,0-15
344,U001,200772670,ASSOCIAT trust,01:58.7,2020,1930583800,28-02-2020,14-03-2020,28-02-2020,NAU5,602.9,0-15
345,U001,200148860,DOLLA trust,17:08.9,2020,1930691226,23-03-2020,07-04-2020,23-03-2020,NAA8,19666.18,0-15
346,U001,200797452,US  us,48:19.2,2020,1930641707,11-03-2020,26-03-2020,11-03-2020,NAA8,204.43,0-15
347,CA02,140105785,SHOPPE foundation,15:48.5,2020,2960628703,13-04-2020,02-05-2020,22-04-2020,CA10,27074.754,16-30
348,U001,200769623,WAL-MAR co,30:10.7,2020,1930792925,16-04-2020,01-05-2020,16-04-2020,NAH4,9099.16,0-15
349,U001,200769623,WAL-MAR corp,26:55.5,2020,1930720154,31-03-2020,15-04-2020,31-03-2020,NAH4,10472.25,0-15
350,U001,200772595,SAFEW llc,14:25.4,2020,1930719448,30-03-2020,14-04-2020,30-03-2020,NAA8,1235.36,0-15
351,U001,200759878,SA corp,42:32.9,2020,1930768133,10-04-2020,25-04-2020,10-04-2020,NAH4,54312.68,0-15
352,U001,200707822,PUBLI corporation,45:23.5,2020,1930752516,05-04-2020,20-04-2020,05-04-2020,NAA8,104769.48,0-15
353,U001,200743996,STATER  corp,48:09.6,2020,1930723439,31-03-2020,15-04-2020,31-03-2020,NAA8,47975.78,0-15
354,U001,200769623,WAL-MAR systems,09:38.5,2020,1930637364,13-03-2020,28-03-2020,13-03-2020,NAH4,13956.09,0-15
355,U001,200769623,WAL-MAR associates,31:27.3,2020,1930776679,12-04-2020,27-04-2020,12-04-2020,NAH4,39143.19,0-15
356,U001,200769623,WAL-MAR us,08:50.6,2020,1930651757,14-03-2020,29-03-2020,14-03-2020,NAH4,42089.37,0-15
357,U001,200769623,WAL-MAR llc,25:54.6,2020,1930893128,12-05-2020,27-05-2020,12-05-2020,NAH4,31794.87,0-15
358,U001,200749225,SUPER  trust,37:46.0,2020,1930862405,06-05-2020,21-05-2020,06-05-2020,NAA8,100980.4,0-15
359,U001,200759082,INGL associates,02:44.1,2020,1930654371,15-03-2020,30-03-2020,15-03-2020,NAA8,36479.01,0-15
360,U001,200769623,WAL-MAR trust,33:42.7,2020,1930652946,14-03-2020,29-03-2020,14-03-2020,NAH4,58014.2,0-15
361,U001,200759878,SA systems,53:48.0,2020,1930732203,03-04-2020,18-04-2020,03-04-2020,NAH4,14016.25,0-15
362,U001,200729942,SA foundation,06:58.4,2020,1930691589,24-03-2020,08-04-2020,24-03-2020,NAA8,11657.35,0-15
363,U001,200230690,DECA in,55:49.5,2020,1930804276,21-04-2020,08-04-2020,16-03-2020,NAM4,242.28,Less than 0
364,U001,100031704,DELHAIZE us,19:25.6,2020,1930802865,20-04-2020,24-06-2020,20-04-2020,NAGD,728.78,Less than 0
365,U001,200769623,WAL-MAR associates,26:00.9,2020,1930587521,03-03-2020,18-03-2020,03-03-2020,NAH4,5037.44,0-15
366,U001,200790107,ROU llc,26:29.8,2020,1930863517,06-05-2020,21-05-2020,06-05-2020,NAC6,119035.35,0-15
367,U001,200739074,STEWART foundation,34:51.0,2020,1930660502,20-03-2020,04-04-2020,20-03-2020,NAA8,18008.27,0-15
368,CA02,140104440,SO corp,22:20.3,2020,2960624964,01-04-2020,18-04-2020,08-04-2020,CA10,112913.43,0-15
369,U001,200705372,FR systems,44:12.5,2020,1930691620,24-03-2020,08-04-2020,24-03-2020,NAA8,34757.57,0-15
370,U013,CC3411,H.J. HEI associates,40:51.2,2020,1991839773,05-03-2020,19-04-2020,05-03-2020,NAVF,11533.34,0-15
371,U001,200769623,WAL-MAR foundation,33:21.6,2020,1930829788,28-04-2020,13-05-2020,28-04-2020,NAH4,661.11,0-15
372,U001,200920735,ALBERT systems,58:33.6,2020,1930735188,08-04-2020,23-04-2020,08-04-2020,NAA8,31220.28,0-15
373,U001,200769623,WAL-MAR associates,25:41.6,2020,1930649490,14-03-2020,29-03-2020,14-03-2020,NAH4,58603.01,0-15
374,U001,100031704,DELHAIZE co,33:27.5,2020,1930666315,17-03-2020,01-04-2020,17-03-2020,NAA8,63413.12,Less than 0
375,U001,200148860,DOLLA llc,22:00.2,2020,1930772689,09-04-2020,13-06-2020,09-04-2020,NAGD,2049.76,Less than 0
376,U001,200769623,WAL-MAR systems,12:01.7,2020,1930825733,26-04-2020,11-05-2020,26-04-2020,NAH4,6621.57,0-15
377,CA02,140106408,WAL-M trust,05:06.8,2020,2960626049,05-04-2020,15-04-2020,05-04-2020,CA10,76.601,0-15
378,U001,200769623,WAL-MAR us,03:50.5,2020,1930704938,27-03-2020,11-04-2020,27-03-2020,NAH4,13914.46,0-15
379,U001,200772670,ASSOCIAT trust,45:37.3,2020,1930669789,18-03-2020,02-04-2020,18-03-2020,NAU5,134292.79,0-15
380,U001,200803720,DEC ,09:53.1,2020,1930689941,24-03-2020,26-03-2020,16-03-2020,NAM2,7254.43,Less than 0
381,U001,200780383,MEIJ co,01:33.2,2020,1930780091,13-04-2020,28-04-2020,13-04-2020,NAA8,83679.13,0-15
382,U001,200759878,SA corp,40:41.5,2020,1930651113,15-03-2020,30-03-2020,15-03-2020,NAH4,12948.62,0-15
383,U001,200726979,BJ'S  in,33:11.3,2020,1930630407,08-03-2020,23-03-2020,08-03-2020,NAA8,929.93,0-15
384,U001,200769623,WAL-MAR co,55:34.9,2020,1930650853,14-03-2020,29-03-2020,14-03-2020,NAH4,6071.89,0-15
385,U001,200729290,KROGER llc,04:58.5,2020,1930593379,04-03-2020,19-03-2020,04-03-2020,NAA8,91923.26,0-15
386,U001,200769623,WAL-MAR us,04:57.9,2020,1930724265,01-04-2020,16-04-2020,01-04-2020,NAH4,29806.04,0-15
387,U001,200418007,AM associates,18:35.1,2020,1930774890,14-04-2020,29-04-2020,14-04-2020,NAA8,6094.99,0-15
388,U001,200769623,WAL-MAR ,51:01.6,2020,1930692384,25-03-2020,09-04-2020,25-03-2020,NAH4,18147.6,0-15
389,U001,200769623,WAL-MAR associates,34:00.9,2020,1930592130,03-03-2020,18-03-2020,03-03-2020,NAH4,56744.81,0-15
390,U001,200769623,WAL-MAR associates,33:42.4,2020,1930875354,07-05-2020,22-05-2020,07-05-2020,NAH4,49872.43,0-15
391,U001,200761734,H E BUT corporation,02:50.4,2020,1930651650,13-03-2020,28-03-2020,13-03-2020,NAA8,74460.6,0-15
392,U001,200726979,BJ'S  ,38:43.3,2020,1930603111,05-03-2020,20-03-2020,05-03-2020,NAA8,754.83,0-15
393,U001,200769623,WAL-MAR in,26:08.1,2020,1930803359,21-04-2020,06-05-2020,21-04-2020,NAH4,1898.9,0-15
394,U001,200769623,WAL-MAR foundation,20:48.9,2020,1930783613,14-04-2020,29-04-2020,14-04-2020,NAH4,5126.33,0-15
395,U001,200920735,ALBERT ,56:52.2,2020,1930733359,04-04-2020,19-04-2020,04-04-2020,NAA8,74878.14,0-15
396,U001,200782001,GORDO co,43:42.4,2020,1930584057,02-03-2020,17-03-2020,02-03-2020,NAA8,14705.86,0-15
397,U001,200769623,WAL-MAR in,26:43.2,2020,1930882887,09-05-2020,24-05-2020,09-05-2020,NAH4,19703.3,0-15
398,U001,200769623,WAL-MAR co,55:34.9,2020,1930787797,14-04-2020,29-04-2020,14-04-2020,NAH4,12291.24,0-15
399,U001,100015557,BI us,07:10.3,2020,1930602623,04-03-2020,19-03-2020,04-03-2020,NAA8,49175.63,0-15
400,U001,200418007,AM co,51:12.6,2020,1930781107,15-04-2020,30-04-2020,15-04-2020,NAA8,23753.76,0-15
401,U001,200769623,WAL-MAR systems,49:43.0,2020,1930644277,13-03-2020,28-03-2020,13-03-2020,NAH4,34934.61,0-15
402,U001,200769623,WAL-MAR in,55:18.2,2020,1930705472,27-03-2020,11-04-2020,27-03-2020,NAH4,91.93,0-15
403,U001,200769623,WAL-MAR ,51:59.6,2020,1930666543,19-03-2020,03-04-2020,19-03-2020,NAH4,10923.4,0-15
404,U001,200762301,C&S WH associates,48:30.0,2020,1930768188,09-04-2020,24-04-2020,09-04-2020,NAC6,91658.63,Less than 0
405,U001,200624321,FOOD systems,30:44.7,2020,1930664431,20-03-2020,04-04-2020,20-03-2020,NAA8,2442,0-15
406,U001,200706844,WINC in,05:03.9,2020,1930607504,06-03-2020,21-03-2020,06-03-2020,NAA8,12677.02,0-15
407,U001,200706844,WINC systems,22:02.2,2020,1930861648,06-05-2020,21-05-2020,06-05-2020,NAA8,8096.2,0-15
408,U001,200637068,CON corporation,43:20.2,2020,1930654490,16-03-2020,31-03-2020,16-03-2020,NAA8,5868.24,0-15
409,U001,200769623,WAL-MAR in,29:22.6,2020,1930749253,05-04-2020,20-04-2020,05-04-2020,NAH4,15.76,0-15
410,U001,200803720,DEC llc,48:34.1,2020,1930765386,10-04-2020,24-04-2020,01-04-2020,NAM4,4219.56,Less than 0
411,U001,200780383,MEIJ llc,58:53.1,2020,1930699736,25-03-2020,09-04-2020,25-03-2020,NAA8,50976.68,0-15
412,U001,200794332,COST llc,25:45.6,2020,1930814369,24-04-2020,09-05-2020,24-04-2020,NAAX,14204.38,Less than 0
413,CA02,140106293,ATLANT ,26:35.9,2020,2960623610,23-03-2020,10-04-2020,31-03-2020,CA10,13297.949,0-15
414,U001,200744019,TARG us,13:37.6,2020,1930684671,23-03-2020,07-04-2020,23-03-2020,NAA8,8532.56,0-15
415,U001,200772670,ASSOCIAT us,40:22.2,2020,1930645503,12-03-2020,27-03-2020,12-03-2020,NAU5,39135.35,0-15
416,CA02,140104409,LOB ,01:23.8,2020,2960625529,01-04-2020,12-04-2020,02-04-2020,CA10,173952.828,0-15
417,U001,200794332,COST llc,13:28.7,2020,1930572323,28-02-2020,14-03-2020,28-02-2020,NAAX,16491.37,0-15
418,U001,200769623,WAL-MAR trust,56:20.9,2020,1930857479,05-05-2020,20-05-2020,05-05-2020,NAH4,731.11,0-15
